date,or_duration_min,or_size_pct,or_close_position,breakout_dir,breakout_minute,breakout_strength,vol_ratio,mfe_pre_retest_pct,mins_to_retest,retest_speed,retest_depth_pct,outcome,mfe_post_pct,continuation_ratio,mins_to_continuation,mae_falla_pct,mins_to_falla
2024-03-06,40,0.9018,0.1345,up,145,-0.0279,0.7507,0.2611,50.0,0.005222,-4.8223,neutro,,,,,
2024-03-06,45,0.9018,0.2312,up,145,-0.0279,0.7502,0.2611,50.0,0.005222,-4.8223,neutro,,,,,
2024-03-06,50,0.9018,0.3071,up,145,-0.0279,0.7559,0.2611,50.0,0.005222,-4.8223,neutro,,,,,
2024-03-06,55,0.9018,0.3048,up,145,-0.0279,0.76,0.2611,50.0,0.005222,-4.8223,neutro,,,,,
2024-03-06,60,0.9018,0.3299,up,145,-0.0279,0.7628,0.2611,50.0,0.005222,-4.8223,neutro,,,,,
2024-03-06,65,0.9018,0.5104,up,145,-0.0279,0.7644,0.2611,50.0,0.005222,-4.8223,neutro,,,,,
2024-03-06,70,0.9018,0.4061,up,145,-0.0279,0.7728,0.2611,50.0,0.005222,-4.8223,neutro,,,,,
2024-03-06,75,0.9018,0.3987,up,145,-0.0279,0.7792,0.2611,50.0,0.005222,-4.8223,neutro,,,,,
2024-03-06,80,0.9018,0.5764,up,145,-0.0279,0.7894,0.2611,50.0,0.005222,-4.8223,neutro,,,,,
2024-03-06,85,0.9018,0.6523,up,145,-0.0279,0.7974,0.2611,50.0,0.005222,-4.8223,neutro,,,,,
2024-03-06,90,0.9018,0.6957,up,145,-0.0279,0.8135,0.2611,50.0,0.005222,-4.8223,neutro,,,,,
2024-03-06,95,0.9018,0.7287,up,145,-0.0279,0.8229,0.2611,50.0,0.005222,-4.8223,neutro,,,,,
2024-03-06,100,0.9018,0.8175,up,145,-0.0279,0.8363,0.2611,50.0,0.005222,-4.8223,neutro,,,,,
2024-03-06,105,0.9018,0.815,up,145,-0.0279,0.8513,0.2611,50.0,0.005222,-4.8223,neutro,,,,,
2024-03-06,110,0.9018,0.8426,up,145,-0.0279,0.863,0.2611,50.0,0.005222,-4.8223,neutro,,,,,
2024-03-06,115,0.9018,0.7893,up,145,-0.0279,0.8741,0.2611,50.0,0.005222,-4.8223,neutro,,,,,
2024-03-06,120,0.9018,0.8223,up,145,-0.0279,0.8857,0.2611,50.0,0.005222,-4.8223,neutro,,,,,
2024-03-07,10,0.3213,0.7535,down,14,0.0556,0.8743,0.2602,5.0,0.052035,-9.7887,falla,,,,0.369,26.0
2024-03-07,15,0.3462,0.0203,down,15,0.2745,1.0083,0.2353,3.0,0.07845,-13.6601,falla,,,,0.394,27.0
2024-03-07,50,0.6308,0.8562,up,57,0.018,0.8351,0.2635,27.0,0.009759,-6.4725,continuacion,0.2928,1.1112,30.0,,
2024-03-07,55,0.6308,0.9425,up,57,0.018,0.8504,0.2635,27.0,0.009759,-6.4725,continuacion,0.2928,1.1112,30.0,,
2024-03-07,60,0.6603,0.9894,up,60,-0.1068,0.9963,0.2341,21.0,0.011149,-6.4926,continuacion,0.2634,1.1251,33.0,,
2024-03-07,65,0.676,0.943,up,68,0.0369,0.738,0.2185,13.0,0.016811,-4.0268,continuacion,0.2478,1.134,33.0,,
2024-03-07,70,0.7442,0.9875,up,70,0.0061,0.8173,0.2114,55.0,0.003844,-3.9622,continuacion,0.2252,1.065,7.0,,
2024-03-07,80,0.896,0.9344,up,114,0.0256,0.8089,0.2543,77.0,0.003302,-3.7975,continuacion,0.2653,1.0433,49.0,,
2024-03-07,85,0.896,0.757,up,114,0.0256,0.815,0.2543,77.0,0.003302,-3.7975,continuacion,0.2653,1.0433,49.0,,
2024-03-07,90,0.896,0.8053,up,114,0.0256,0.8225,0.2543,77.0,0.003302,-3.7975,continuacion,0.2653,1.0433,49.0,,
2024-03-07,95,0.896,0.8408,up,114,0.0256,0.8344,0.2543,77.0,0.003302,-3.7975,continuacion,0.2653,1.0433,49.0,,
2024-03-07,100,0.896,0.8886,up,114,0.0256,0.847,0.2543,77.0,0.003302,-3.7975,continuacion,0.2653,1.0433,49.0,,
2024-03-07,105,0.896,0.8886,up,114,0.0256,0.8568,0.2543,77.0,0.003302,-3.7975,continuacion,0.2653,1.0433,49.0,,
2024-03-07,110,0.896,0.9091,up,114,0.0256,0.8683,0.2543,77.0,0.003302,-3.7975,continuacion,0.2653,1.0433,49.0,,
2024-03-07,115,0.9255,0.9929,up,115,0.0025,0.8179,0.225,66.0,0.003409,-5.3922,continuacion,0.236,1.049,59.0,,
2024-03-08,5,0.2942,0.9237,up,5,-0.6412,0.9535,0.4725,70.0,0.006751,-4.5038,falla,,,,0.3474,23.0
2024-03-08,10,0.3485,0.1805,up,17,-0.0458,0.7685,0.4501,53.0,0.008492,-13.4752,falla,,,,0.3697,28.0
2024-03-08,15,0.3485,0.3101,up,17,-0.0458,0.8078,0.4501,53.0,0.008492,-13.4752,falla,,,,0.3697,28.0
2024-03-08,20,0.3977,0.9215,up,20,-0.096,0.8681,0.4008,49.0,0.00818,-9.096,falla,,,,0.4185,29.0
2024-03-08,25,0.4496,0.99,up,25,0.055,0.81,0.3489,41.0,0.008511,-5.4473,falla,,,,0.47,32.0
2024-03-08,30,0.5485,0.9754,up,30,-0.0287,0.8276,0.2033,24.0,0.008473,-9.0127,continuacion,0.2391,1.1758,5.0,,
2024-03-08,110,1.1068,0.0959,down,114,0.0285,1.1225,0.462,13.0,0.035539,-2.4435,continuacion,0.5138,1.1122,32.0,,
2024-03-08,115,1.1569,0.0156,down,116,-0.0097,1.0956,0.4126,9.0,0.045848,-3.8784,continuacion,0.4645,1.1257,34.0,,
2024-03-08,120,1.342,0.0271,down,120,0.0151,1.2321,0.2304,3.0,0.076804,-1.3297,continuacion,0.2824,1.2255,36.0,,
2024-03-11,5,0.3257,0.76,up,21,0.0,0.8556,0.2033,9.0,0.022591,-4.2224,falla,,,,0.3612,30.0
2024-03-11,10,0.3257,0.1337,up,21,0.0,0.9034,0.2033,9.0,0.022591,-4.2224,falla,,,,0.3612,30.0
2024-03-11,15,0.3257,0.6122,up,21,0.0,0.9417,0.2033,9.0,0.022591,-4.2224,falla,,,,0.3612,30.0
2024-03-11,20,0.3257,0.6615,up,21,0.0,0.941,0.2033,9.0,0.022591,-4.2224,falla,,,,0.3612,30.0
2024-03-12,5,0.2086,0.8478,up,6,-0.2283,0.9001,0.2356,22.0,0.010708,-16.3043,continuacion,0.2695,1.1441,25.0,,
2024-03-12,10,0.2565,0.7082,up,11,-0.1326,0.8679,0.242,59.0,0.004102,3.6251,falla,,,,0.3076,57.0
2024-03-12,15,0.2746,0.8588,up,15,-0.1495,0.882,0.2239,55.0,0.004071,9.9917,falla,,,,0.3256,57.0
2024-03-12,55,0.4991,0.9818,down,127,-0.0227,1.1338,0.2132,14.0,0.015226,-2.6806,neutro,,,,,
2024-03-12,60,0.4991,0.9768,down,127,-0.0227,1.1439,0.2132,14.0,0.015226,-2.6806,neutro,,,,,
2024-03-12,65,0.4991,0.9041,down,127,-0.0227,1.1464,0.2132,14.0,0.015226,-2.6806,neutro,,,,,
2024-03-12,70,0.4991,0.7769,down,127,-0.0227,1.1551,0.2132,14.0,0.015226,-2.6806,neutro,,,,,
2024-03-12,75,0.4991,0.4816,down,127,-0.0227,1.1511,0.2132,14.0,0.015226,-2.6806,neutro,,,,,
2024-03-12,80,0.4991,0.5588,down,127,-0.0227,1.1513,0.2132,14.0,0.015226,-2.6806,neutro,,,,,
2024-03-12,85,0.4991,0.7138,down,127,-0.0227,1.1578,0.2132,14.0,0.015226,-2.6806,neutro,,,,,
2024-03-12,90,0.4991,0.6093,down,127,-0.0227,1.1723,0.2132,14.0,0.015226,-2.6806,neutro,,,,,
2024-03-12,95,0.4991,0.259,down,127,-0.0227,1.1774,0.2132,14.0,0.015226,-2.6806,neutro,,,,,
2024-03-12,100,0.4991,0.2958,down,127,-0.0227,1.1858,0.2132,14.0,0.015226,-2.6806,neutro,,,,,
2024-03-12,105,0.4991,0.5229,down,127,-0.0227,1.201,0.2132,14.0,0.015226,-2.6806,neutro,,,,,
2024-03-12,110,0.4991,0.2912,down,127,-0.0227,1.2174,0.2132,14.0,0.015226,-2.6806,neutro,,,,,
2024-03-12,115,0.4991,0.1636,down,127,-0.0227,1.2216,0.2132,14.0,0.015226,-2.6806,neutro,,,,,
2024-03-12,120,0.4991,0.2226,down,127,-0.0227,1.2275,0.2132,14.0,0.015226,-2.6806,neutro,,,,,
2024-03-13,5,0.1432,0.7924,down,7,-0.1918,1.0387,0.3133,78.0,0.004016,-6.1807,neutro,,,,,
2024-03-13,20,0.2818,0.5238,down,23,-0.0089,0.8991,0.2793,62.0,0.004505,8.9444,neutro,,,,,
2024-03-13,25,0.316,0.2092,down,25,0.0575,1.2903,0.2453,58.0,0.00423,-11.4306,neutro,,,,,
2024-03-14,10,0.1864,0.2061,down,10,0.2561,1.0673,0.2435,57.0,0.004271,1.2195,continuacion,0.3139,1.2894,29.0,,
2024-03-14,15,0.3143,0.1231,down,19,0.029,1.1343,0.2276,95.0,0.002396,0.7965,continuacion,0.239,1.05,38.0,,
2024-03-14,65,0.4309,0.3014,down,96,0.0947,1.0713,0.2871,92.0,0.003121,-11.0524,neutro,,,,,
2024-03-14,70,0.4309,0.4183,down,96,0.0947,1.0834,0.2871,92.0,0.003121,-11.0524,neutro,,,,,
2024-03-14,75,0.4309,0.2491,down,96,0.0947,1.1025,0.2871,92.0,0.003121,-11.0524,neutro,,,,,
2024-03-14,80,0.4309,0.2226,down,96,0.0947,1.1192,0.2871,92.0,0.003121,-11.0524,neutro,,,,,
2024-03-14,85,0.4309,0.3543,down,96,0.0947,1.1344,0.2871,92.0,0.003121,-11.0524,neutro,,,,,
2024-03-14,90,0.4309,0.487,down,96,0.0947,1.148,0.2871,92.0,0.003121,-11.0524,neutro,,,,,
2024-03-14,95,0.4309,0.2808,down,96,0.0947,1.1576,0.2871,92.0,0.003121,-11.0524,neutro,,,,,
2024-03-15,5,0.1541,0.3433,up,6,0.6134,0.9969,0.2735,19.0,0.014394,-31.3433,falla,,,,0.1651,24.0
2024-03-15,70,0.5992,0.0965,down,77,-0.0081,0.9237,0.2258,44.0,0.005131,-6.882,continuacion,0.2509,1.1112,20.0,,
2024-03-15,75,0.5992,0.0619,down,77,-0.0081,0.927,0.2258,44.0,0.005131,-6.882,continuacion,0.2509,1.1112,20.0,,
2024-03-15,80,0.6572,0.0035,down,80,-0.1161,0.9072,0.2533,81.0,0.003127,-2.771,neutro,,,,,
2024-03-15,85,0.6711,0.1202,down,101,0.0409,1.0521,0.2395,59.0,0.00406,-6.4926,neutro,,,,,
2024-03-15,90,0.6711,0.1099,down,101,0.0409,1.0645,0.2395,59.0,0.00406,-6.4926,neutro,,,,,
2024-03-15,95,0.6711,0.0928,down,101,0.0409,1.0747,0.2395,59.0,0.00406,-6.4926,neutro,,,,,
2024-03-15,100,0.6711,0.0137,down,101,0.0409,1.0908,0.2395,59.0,0.00406,-6.4926,neutro,,,,,
2024-03-18,45,0.3507,0.1175,down,45,0.0188,1.2781,0.2342,57.0,0.004108,-3.2446,continuacion,0.2958,1.2634,38.0,,
2024-03-18,50,0.4352,0.225,down,62,0.0518,1.1439,0.3348,117.0,0.002861,-10.9367,neutro,,,,,
2024-03-18,55,0.4352,0.2779,down,62,0.0518,1.1411,0.3348,117.0,0.002861,-10.9367,neutro,,,,,
2024-03-18,60,0.4352,0.2669,down,62,0.0518,1.1383,0.3348,117.0,0.002861,-10.9367,neutro,,,,,
2024-03-18,65,0.5108,0.112,down,82,-0.0004,0.9957,0.2598,89.0,0.002919,-7.9875,neutro,,,,,
2024-03-18,70,0.5108,0.2633,down,82,-0.0004,1.0006,0.2598,89.0,0.002919,-7.9875,neutro,,,,,
2024-03-18,75,0.5108,0.2905,down,82,-0.0004,1.0152,0.2598,89.0,0.002919,-7.9875,neutro,,,,,
2024-03-18,80,0.5108,0.1522,down,82,-0.0004,1.0225,0.2598,89.0,0.002919,-7.9875,neutro,,,,,
2024-03-18,85,0.5497,0.0751,down,93,-0.0581,1.2043,0.2212,77.0,0.002872,-7.8391,neutro,,,,,
2024-03-18,90,0.5497,0.1746,down,93,-0.0581,1.2132,0.2212,77.0,0.002872,-7.8391,neutro,,,,,
2024-03-19,5,0.1778,0.7925,up,5,0.1803,1.0678,0.2555,50.0,0.00511,-20.6226,continuacion,0.2762,1.0811,6.0,,
2024-03-21,40,0.2728,0.123,up,65,0.009,0.7801,0.2009,71.0,0.00283,-16.3934,neutro,,,,,
2024-03-21,45,0.2728,0.5008,up,65,0.009,0.7978,0.2009,71.0,0.00283,-16.3934,neutro,,,,,
2024-03-21,50,0.2728,0.4107,up,65,0.009,0.8182,0.2009,71.0,0.00283,-16.3934,neutro,,,,,
2024-03-21,55,0.2728,0.8033,up,65,0.009,0.8436,0.2009,71.0,0.00283,-16.3934,neutro,,,,,
2024-03-21,60,0.2728,0.7467,up,65,0.009,0.8695,0.2009,71.0,0.00283,-16.3934,neutro,,,,,
2024-03-21,65,0.2728,0.8943,up,65,0.009,0.8846,0.2009,71.0,0.00283,-16.3934,neutro,,,,,
2024-04-01,5,0.3687,0.9884,up,5,0.2142,0.9233,0.3006,29.0,0.010364,3.0506,falla,,,,0.3674,35.0
2024-04-01,20,0.6704,0.8487,down,81,0.0302,0.7317,0.2859,38.0,0.007524,-5.7047,continuacion,0.2859,1.0,25.0,,
2024-04-01,25,0.6704,0.8993,down,81,0.0302,0.7559,0.2859,38.0,0.007524,-5.7047,continuacion,0.2859,1.0,25.0,,
2024-04-01,30,0.6704,0.8319,down,81,0.0302,0.8143,0.2859,38.0,0.007524,-5.7047,continuacion,0.2859,1.0,25.0,,
2024-04-01,35,0.6704,0.5537,down,81,0.0302,0.8107,0.2859,38.0,0.007524,-5.7047,continuacion,0.2859,1.0,25.0,,
2024-04-01,40,0.6704,0.7617,down,81,0.0302,0.8061,0.2859,38.0,0.007524,-5.7047,continuacion,0.2859,1.0,25.0,,
2024-04-01,45,0.6704,0.8252,down,81,0.0302,0.8153,0.2859,38.0,0.007524,-5.7047,continuacion,0.2859,1.0,25.0,,
2024-04-01,50,0.6704,0.3419,down,81,0.0302,0.81,0.2859,38.0,0.007524,-5.7047,continuacion,0.2859,1.0,25.0,,
2024-04-01,55,0.6704,0.5131,down,81,0.0302,0.8096,0.2859,38.0,0.007524,-5.7047,continuacion,0.2859,1.0,25.0,,
2024-04-01,60,0.6704,0.4329,down,81,0.0302,0.8218,0.2859,38.0,0.007524,-5.7047,continuacion,0.2859,1.0,25.0,,
2024-04-01,65,0.6704,0.396,down,81,0.0302,0.8199,0.2859,38.0,0.007524,-5.7047,continuacion,0.2859,1.0,25.0,,
2024-04-01,70,0.6704,0.0638,down,81,0.0302,0.8202,0.2859,38.0,0.007524,-5.7047,continuacion,0.2859,1.0,25.0,,
2024-04-01,75,0.6704,0.1943,down,81,0.0302,0.825,0.2859,38.0,0.007524,-5.7047,continuacion,0.2859,1.0,25.0,,
2024-04-01,80,0.6704,0.1242,down,81,0.0302,0.8285,0.2859,38.0,0.007524,-5.7047,continuacion,0.2859,1.0,25.0,,
2024-04-01,85,0.7384,0.0546,down,92,-0.0671,0.9634,0.2186,21.0,0.010409,-6.128,continuacion,0.2186,1.0,31.0,,
2024-04-01,90,0.7384,0.1155,down,92,-0.0671,0.9754,0.2186,21.0,0.010409,-6.128,continuacion,0.2186,1.0,31.0,,
2024-04-01,95,0.7499,0.1084,down,100,0.0057,0.8332,0.2071,13.0,0.015933,-4.5032,continuacion,0.2071,1.0,31.0,,
2024-04-01,100,0.7499,0.0811,down,100,0.0057,0.8451,0.2071,13.0,0.015933,-4.5032,continuacion,0.2071,1.0,31.0,,
2024-04-01,105,0.8044,0.0423,down,105,0.056,0.7616,0.2093,49.0,0.004271,-1.6522,neutro,,,,,
2024-04-02,5,0.1707,0.2133,down,8,-0.08,0.8379,0.2023,21.0,0.009634,-29.2,continuacion,0.2501,1.2362,1.0,,
2024-04-02,10,0.2528,0.064,down,10,0.3423,0.9261,0.2391,43.0,0.005561,0.991,neutro,,,,,
2024-04-03,40,0.711,0.7081,up,44,0.0029,0.8355,0.4343,116.0,0.003744,-5.447,neutro,,,,,
2024-04-03,45,0.7179,0.9933,up,45,0.1333,1.0869,0.4275,115.0,0.003717,-4.443,neutro,,,,,
2024-04-03,50,0.8249,0.9945,up,50,-0.0138,0.9315,0.3209,95.0,0.003377,-4.6948,neutro,,,,,
2024-04-03,55,0.9069,0.9548,up,56,0.045,0.8333,0.2393,85.0,0.002815,-2.4868,neutro,,,,,
2024-04-04,10,0.2108,0.1702,down,16,-0.0202,0.827,0.2466,115.0,0.002145,-20.2128,neutro,,,,,
2024-04-04,15,0.2108,0.233,down,16,-0.0202,0.8878,0.2466,115.0,0.002145,-20.2128,neutro,,,,,
2024-04-04,20,0.2198,0.2337,down,21,0.3276,0.9406,0.2377,110.0,0.002161,-15.3061,neutro,,,,,
2024-04-05,15,0.4429,0.8441,up,17,-0.0005,0.9539,0.2512,14.0,0.017944,-9.7877,continuacion,0.2649,1.0545,5.0,,
2024-04-05,20,0.537,0.8629,up,22,0.0854,0.9211,0.2829,33.0,0.008573,-5.9804,continuacion,0.3742,1.3226,24.0,,
2024-04-05,25,0.6861,0.9896,up,25,-0.0304,0.8433,0.5172,81.0,0.006385,-3.9786,continuacion,0.565,1.0925,27.0,,
2024-04-05,30,0.6953,0.8248,up,36,-0.1488,0.8606,0.508,70.0,0.007257,-2.6064,continuacion,0.5558,1.0942,27.0,,
2024-04-05,35,0.6953,0.8776,up,36,-0.1488,0.8757,0.508,70.0,0.007257,-2.6064,continuacion,0.5558,1.0942,27.0,,
2024-04-05,40,0.709,0.8382,up,42,0.1485,1.0064,0.4943,64.0,0.007723,-0.6147,continuacion,0.5421,1.0968,27.0,,
2024-04-05,45,0.8214,0.9159,up,79,0.1058,0.7837,0.3822,26.0,0.014701,2.2619,continuacion,0.43,1.125,28.0,,
2024-04-05,50,0.8214,0.7959,up,79,0.1058,0.7937,0.3822,26.0,0.014701,2.2619,continuacion,0.43,1.125,28.0,,
2024-04-05,55,0.8214,0.8629,up,79,0.1058,0.8066,0.3822,26.0,0.014701,2.2619,continuacion,0.43,1.125,28.0,,
2024-04-05,60,0.8214,0.6705,up,79,0.1058,0.8043,0.3822,26.0,0.014701,2.2619,continuacion,0.43,1.125,28.0,,
2024-04-05,65,0.8214,0.7819,up,79,0.1058,0.8096,0.3822,26.0,0.014701,2.2619,continuacion,0.43,1.125,28.0,,
2024-04-05,70,0.8214,0.7626,up,79,0.1058,0.8161,0.3822,26.0,0.014701,2.2619,continuacion,0.43,1.125,28.0,,
2024-04-05,75,0.8214,0.8743,up,79,0.1058,0.8278,0.3822,26.0,0.014701,2.2619,continuacion,0.43,1.125,28.0,,
2024-04-05,80,0.9132,0.9947,up,80,0.045,0.7958,0.291,15.0,0.019397,-1.5072,continuacion,0.3387,1.1641,38.0,,
2024-04-08,5,0.2634,0.0603,down,5,0.2422,0.9733,0.275,7.0,0.039282,-12.931,falla,,,,0.27,43.0
2024-04-08,15,0.5399,0.4429,up,55,-0.1396,0.7881,0.2083,16.0,0.013022,-8.8148,continuacion,0.2104,1.0098,14.0,,
2024-04-08,20,0.5399,0.5314,up,55,-0.1396,0.8315,0.2083,16.0,0.013022,-8.8148,continuacion,0.2104,1.0098,14.0,,
2024-04-08,25,0.5399,0.6078,up,55,-0.1396,0.8512,0.2083,16.0,0.013022,-8.8148,continuacion,0.2104,1.0098,14.0,,
2024-04-08,30,0.5399,0.6537,up,55,-0.1396,0.8736,0.2083,16.0,0.013022,-8.8148,continuacion,0.2104,1.0098,14.0,,
2024-04-08,35,0.5399,0.6158,up,55,-0.1396,0.8794,0.2083,16.0,0.013022,-8.8148,continuacion,0.2104,1.0098,14.0,,
2024-04-08,40,0.5399,0.6706,up,55,-0.1396,0.8827,0.2083,16.0,0.013022,-8.8148,continuacion,0.2104,1.0098,14.0,,
2024-04-08,45,0.5399,0.7301,up,55,-0.1396,0.8977,0.2083,16.0,0.013022,-8.8148,continuacion,0.2104,1.0098,14.0,,
2024-04-08,50,0.5399,0.6411,up,55,-0.1396,0.9088,0.2083,16.0,0.013022,-8.8148,continuacion,0.2104,1.0098,14.0,,
2024-04-08,55,0.5399,0.8566,up,55,-0.1396,0.9226,0.2083,16.0,0.013022,-8.8148,continuacion,0.2104,1.0098,14.0,,
2024-04-09,60,0.7206,0.0851,down,60,0.1924,1.3658,0.2409,3.0,0.080293,-2.8382,continuacion,0.2954,1.2264,3.0,,
2024-04-09,65,0.9638,0.0804,down,66,0.047,1.1291,0.3576,23.0,0.015549,-3.5453,neutro,,,,,
2024-04-09,70,1.0328,0.0532,down,71,0.0263,1.1584,0.2323,4.0,0.05807,-0.64,continuacion,0.2325,1.001,3.0,,
2024-04-10,5,0.2614,0.7099,up,5,0.1043,0.9429,0.2216,24.0,0.009234,-11.3059,continuacion,0.2353,1.0619,34.0,,
2024-04-10,10,0.3851,0.9286,up,14,0.0178,0.8897,0.2305,60.0,0.003841,-8.2689,neutro,,,,,
2024-04-11,10,0.2593,0.2976,down,10,-0.3415,0.9244,0.3118,50.0,0.006237,-14.0474,falla,,,,0.264,46.0
2024-04-11,15,0.2752,0.2721,down,37,-0.0248,0.8606,0.296,17.0,0.017409,-15.7155,falla,,,,0.28,52.0
2024-04-11,20,0.2752,0.5624,down,37,-0.0248,0.9011,0.296,17.0,0.017409,-15.7155,falla,,,,0.28,52.0
2024-04-11,25,0.2752,0.6774,down,37,-0.0248,0.9298,0.296,17.0,0.017409,-15.7155,falla,,,,0.28,52.0
2024-04-11,30,0.2752,0.7353,down,37,-0.0248,0.9685,0.296,17.0,0.017409,-15.7155,falla,,,,0.28,52.0
2024-04-11,35,0.2752,0.421,down,37,-0.0248,0.9715,0.296,17.0,0.017409,-15.7155,falla,,,,0.28,52.0
2024-04-11,40,0.3095,0.2494,down,41,0.1177,1.0904,0.2619,10.0,0.02619,-11.0375,falla,,,,0.3143,55.0
2024-04-12,30,0.336,0.8778,down,37,-0.0878,1.0172,0.4717,87.0,0.005422,0.7427,continuacion,0.4856,1.0293,57.0,,
2024-04-12,35,0.336,0.3174,down,37,-0.0878,0.9934,0.4717,87.0,0.005422,0.7427,continuacion,0.4856,1.0293,57.0,,
2024-04-12,40,0.4158,0.1371,down,45,0.0431,0.9218,0.3926,73.0,0.005378,-9.7761,neutro,,,,,
2024-04-12,45,0.4158,0.3282,down,45,0.0431,0.9289,0.3926,73.0,0.005378,-9.7761,neutro,,,,,
2024-04-12,50,0.4523,0.4872,down,64,-0.005,0.9117,0.3564,46.0,0.007748,-9.0407,neutro,,,,,
2024-04-12,55,0.4523,0.4023,down,64,-0.005,0.9223,0.3564,46.0,0.007748,-9.0407,neutro,,,,,
2024-04-12,60,0.4523,0.1813,down,64,-0.005,0.9351,0.3564,46.0,0.007748,-9.0407,neutro,,,,,
2024-04-12,65,0.4657,0.0337,down,66,0.1512,0.8773,0.3431,44.0,0.007797,-5.9024,neutro,,,,,
2024-04-12,90,0.8116,0.0337,down,181,-0.0222,0.7814,0.292,44.0,0.006637,-3.9326,continuacion,0.3103,1.0625,7.0,,
2024-04-12,95,0.8116,0.1879,down,181,-0.0222,0.7886,0.292,44.0,0.006637,-3.9326,continuacion,0.3103,1.0625,7.0,,
2024-04-12,100,0.8116,0.1096,down,181,-0.0222,0.7983,0.292,44.0,0.006637,-3.9326,continuacion,0.3103,1.0625,7.0,,
2024-04-12,105,0.8116,0.1713,down,181,-0.0222,0.8046,0.292,44.0,0.006637,-3.9326,continuacion,0.3103,1.0625,7.0,,
2024-04-12,110,0.8116,0.3256,down,181,-0.0222,0.8124,0.292,44.0,0.006637,-3.9326,continuacion,0.3103,1.0625,7.0,,
2024-04-12,115,0.8116,0.3087,down,181,-0.0222,0.8261,0.292,44.0,0.006637,-3.9326,continuacion,0.3103,1.0625,7.0,,
2024-04-12,120,0.8116,0.4691,down,181,-0.0222,0.8407,0.292,44.0,0.006637,-3.9326,continuacion,0.3103,1.0625,7.0,,
2024-04-15,5,0.3837,0.0124,down,5,0.0473,0.9072,0.4221,41.0,0.010294,-10.6509,continuacion,0.4268,1.0113,22.0,,
2024-04-15,10,0.4268,0.3827,down,38,0.1336,1.0275,0.3793,7.0,0.054189,-11.7084,continuacion,0.3841,1.0126,23.0,,
2024-04-15,15,0.4268,0.6014,down,38,0.1336,1.0927,0.3793,7.0,0.054189,-11.7084,continuacion,0.3841,1.0126,23.0,,
2024-04-15,20,0.4268,0.5104,down,38,0.1336,1.1069,0.3793,7.0,0.054189,-11.7084,continuacion,0.3841,1.0126,23.0,,
2024-04-15,25,0.4268,0.7605,down,38,0.1336,1.1358,0.3793,7.0,0.054189,-11.7084,continuacion,0.3841,1.0126,23.0,,
2024-04-15,30,0.4268,0.5748,down,38,0.1336,1.1723,0.3793,7.0,0.054189,-11.7084,continuacion,0.3841,1.0126,23.0,,
2024-04-15,35,0.4268,0.4577,down,38,0.1336,1.1717,0.3793,7.0,0.054189,-11.7084,continuacion,0.3841,1.0126,23.0,,
2024-04-15,40,0.5366,0.0258,down,40,0.1606,1.1499,0.2704,3.0,0.090122,-6.7373,continuacion,0.2751,1.0177,25.0,,
2024-04-16,5,0.1952,0.9512,up,5,-0.5833,1.0769,0.2711,46.0,0.005893,-8.3333,falla,,,,0.2713,16.0
2024-04-16,20,0.3632,0.4875,up,26,0.0128,0.8921,0.2502,25.0,0.010006,1.2812,neutro,,,,,
2024-04-16,25,0.3632,0.7047,up,26,0.0128,0.9077,0.2502,25.0,0.010006,1.2812,neutro,,,,,
2024-04-17,25,0.429,0.1789,down,27,0.0319,1.0413,0.227,11.0,0.020637,-10.7568,continuacion,0.2829,1.2462,3.0,,
2024-04-17,35,0.6575,0.0491,down,41,0.0534,0.9278,0.4279,50.0,0.008557,4.9487,continuacion,0.5508,1.2873,29.0,,
2024-04-17,40,0.6575,0.1304,down,41,0.0534,0.945,0.4279,50.0,0.008557,4.9487,continuacion,0.5508,1.2873,29.0,,
2024-04-17,45,0.7769,0.1108,down,52,0.0093,0.9657,0.3097,38.0,0.00815,-0.0299,continuacion,0.4328,1.3974,30.0,,
2024-04-17,50,0.7769,0.1318,down,52,0.0093,0.9684,0.3097,38.0,0.00815,-0.0299,continuacion,0.4328,1.3974,30.0,,
2024-04-17,55,0.8358,0.1532,down,81,-0.0139,1.0162,0.2514,6.0,0.041908,-4.1504,continuacion,0.3746,1.4898,33.0,,
2024-04-17,60,0.8358,0.2788,down,81,-0.0139,1.0241,0.2514,6.0,0.041908,-4.1504,continuacion,0.3746,1.4898,33.0,,
2024-04-17,65,0.8358,0.1758,down,81,-0.0139,1.0298,0.2514,6.0,0.041908,-4.1504,continuacion,0.3746,1.4898,33.0,,
2024-04-17,70,0.8358,0.1284,down,81,-0.0139,1.036,0.2514,6.0,0.041908,-4.1504,continuacion,0.3746,1.4898,33.0,,
2024-04-17,75,0.8358,0.1674,down,81,-0.0139,1.0452,0.2514,6.0,0.041908,-4.1504,continuacion,0.3746,1.4898,33.0,,
2024-04-17,80,0.8358,0.3095,down,81,-0.0139,1.0537,0.2514,6.0,0.041908,-4.1504,continuacion,0.3746,1.4898,33.0,,
2024-04-17,85,1.09,0.0535,down,120,0.0878,1.033,0.2101,13.0,0.016159,-2.5482,continuacion,0.2217,1.0556,20.0,,
2024-04-17,90,1.09,0.1951,down,120,0.0878,1.0391,0.2101,13.0,0.016159,-2.5482,continuacion,0.2217,1.0556,20.0,,
2024-04-17,95,1.09,0.4285,down,120,0.0878,1.0393,0.2101,13.0,0.016159,-2.5482,continuacion,0.2217,1.0556,20.0,,
